levekaar,lksnavn,grunnkrets
1508000025,Ålesund LKS 25,15081103
1508000025,Ålesund LKS 25,15081104
1508000025,Ålesund LKS 25,15081105
1508000025,Ålesund LKS 25,15081106
1508000026,Ålesund LKS 26,15081201
1508000026,Ålesund LKS 26,15081202
1508000026,Ålesund LKS 26,15081203
1508000026,Ålesund LKS 26,15081204
1508000026,Ålesund LKS 26,15081205
1508000026,Ålesund LKS 26,15081206
1508000026,Ålesund LKS 26,15081207
1508000026,Ålesund LKS 26,15081208
1804000001,Bodø LKS 01,18040404
1804000001,Bodø LKS 01,18040901
1804000001,Bodø LKS 01,18040902
1804000001,Bodø LKS 01,18040903
1804000001,Bodø LKS 01,18040904
1804000001,Bodø LKS 01,18040905
1804000001,Bodø LKS 01,18040906
1804000001,Bodø LKS 01,18040907
1804000001,Bodø LKS 01,18040908
1804000001,Bodø LKS 01,18040909
1804000001,Bodø LKS 01,18040910
1804000001,Bodø LKS 01,18040911
1804000002,Bodø LKS 02,18040201
1804000002,Bodø LKS 02,18040202
1804000002,Bodø LKS 02,18040203
1804000002,Bodø LKS 02,18040204
1804000002,Bodø LKS 02,18040209
1804000002,Bodø LKS 02,18040601
1804000003,Bodø LKS 03,18040205
1804000003,Bodø LKS 03,18040206
1804000003,Bodø LKS 03,18040207
1804000003,Bodø LKS 03,18040208
1804000004,Bodø LKS 04,18040101
1804000004,Bodø LKS 04,18040102
1804000004,Bodø LKS 04,18040104
1804000004,Bodø LKS 04,18040105
1804000004,Bodø LKS 04,18040108
1804000005,Bodø LKS 05,18040107
1804000005,Bodø LKS 05,18040401
1804000005,Bodø LKS 05,18040402
1804000005,Bodø LKS 05,18040403
1804000005,Bodø LKS 05,18040413
1804000005,Bodø LKS 05,18040414
1804000005,Bodø LKS 05,18040415
1804000005,Bodø LKS 05,18040416
1804000005,Bodø LKS 05,18040417
1804000005,Bodø LKS 05,18040418
1804000006,Bodø LKS 06,18040408
1804000006,Bodø LKS 06,18040409
1804000006,Bodø LKS 06,18040410
1804000006,Bodø LKS 06,18040411
1804000006,Bodø LKS 06,18040412
1804000006,Bodø LKS 06,18040419
1804000006,Bodø LKS 06,18040420
1804000006,Bodø LKS 06,18040421
1804000007,Bodø LKS 07,18040505
1804000007,Bodø LKS 07,18040510
1804000007,Bodø LKS 07,18040512
1804000007,Bodø LKS 07,18040513
1804000007,Bodø LKS 07,18040514
1804000007,Bodø LKS 07,18040515
1804000007,Bodø LKS 07,18040516
1804000007,Bodø LKS 07,18040517
1804000007,Bodø LKS 07,18040518
1804000008,Bodø LKS 08,18040406
1804000008,Bodø LKS 08,18040407
1804000008,Bodø LKS 08,18040503
1804000008,Bodø LKS 08,18040504
1804000008,Bodø LKS 08,18040508
1804000008,Bodø LKS 08,18040509
1804000009,Bodø LKS 09,18040114
1804000009,Bodø LKS 09,18040405
1804000009,Bodø LKS 09,18040501
1804000009,Bodø LKS 09,18040502
1804000009,Bodø LKS 09,18040506
1804000009,Bodø LKS 09,18040507
1804000009,Bodø LKS 09,18040511
1804000010,Bodø LKS 10,18040103
1804000010,Bodø LKS 10,18040106
1804000010,Bodø LKS 10,18040109
1804000010,Bodø LKS 10,18040110
1804000010,Bodø LKS 10,18040111
1804000010,Bodø LKS 10,18040112
1804000010,Bodø LKS 10,18040113
1804000010,Bodø LKS 10,18040210
1804000011,Bodø LKS 11,18040301
1804000011,Bodø LKS 11,18040304
1804000011,Bodø LKS 11,18040305
1804000011,Bodø LKS 11,18040306
1804000011,Bodø LKS 11,18040307
1804000011,Bodø LKS 11,18040308
1804000012,Bodø LKS 12,18040211
1804000012,Bodø LKS 12,18040212
1804000012,Bodø LKS 12,18040302
1804000012,Bodø LKS 12,18040303
1804000012,Bodø LKS 12,18040309
1804000012,Bodø LKS 12,18040310
1804000012,Bodø LKS 12,18040311
1804000012,Bodø LKS 12,18040312
1804000013,Bodø LKS 13,18040602
1804000013,Bodø LKS 13,18040603
1804000013,Bodø LKS 13,18040604
1804000013,Bodø LKS 13,18040605
1804000013,Bodø LKS 13,18040606
1804000013,Bodø LKS 13,18040610
1804000014,Bodø LKS 14,18040611
1804000014,Bodø LKS 14,18040612
1804000014,Bodø LKS 14,18040613
1804000015,Bodø LKS 15,18040607
1804000015,Bodø LKS 15,18040608
1804000015,Bodø LKS 15,18040609
1804000015,Bodø LKS 15,18040619
1804000016,Bodø LKS 16,18040614
1804000016,Bodø LKS 16,18040615
1804000016,Bodø LKS 16,18040616
1804000016,Bodø LKS 16,18040617
1804000016,Bodø LKS 16,18040618
1804000017,Bodø LKS 17,18040701
1804000017,Bodø LKS 17,18040702
1804000017,Bodø LKS 17,18040703
1804000017,Bodø LKS 17,18040704
1804000017,Bodø LKS 17,18040705
1804000017,Bodø LKS 17,18040717
1804000018,Bodø LKS 18,18040706
1804000018,Bodø LKS 18,18040707
1804000018,Bodø LKS 18,18040708
1804000018,Bodø LKS 18,18040710
1804000018,Bodø LKS 18,18040711
1804000019,Bodø LKS 19,18040709
1804000019,Bodø LKS 19,18040712
1804000019,Bodø LKS 19,18040713
1804000019,Bodø LKS 19,18040716
1804000019,Bodø LKS 19,18040718
1804000019,Bodø LKS 19,18040719
1804000019,Bodø LKS 19,18040812
1804000020,Bodø LKS 20,18040714
1804000020,Bodø LKS 20,18040715
1804000020,Bodø LKS 20,18040720
1804000020,Bodø LKS 20,18040807
1804000020,Bodø LKS 20,18040808
1804000020,Bodø LKS 20,18040810
1804000020,Bodø LKS 20,18040811
1804000021,Bodø LKS 21,18040809
1804000021,Bodø LKS 21,18040813
1804000021,Bodø LKS 21,18040814
1804000021,Bodø LKS 21,18040815
1804000021,Bodø LKS 21,18040816
1804000022,Bodø LKS 22,18040801
1804000022,Bodø LKS 22,18040802
1804000022,Bodø LKS 22,18040803
1804000023,Bodø LKS 23,18041008
1804000023,Bodø LKS 23,18041009
1804000023,Bodø LKS 23,18041010
1804000023,Bodø LKS 23,18041011
1804000023,Bodø LKS 23,18041013
1804000023,Bodø LKS 23,18041014
1804000024,Bodø LKS 24,18040804
1804000024,Bodø LKS 24,18040805
1804000024,Bodø LKS 24,18040806
1804000024,Bodø LKS 24,18041001
1804000024,Bodø LKS 24,18041002
1804000024,Bodø LKS 24,18041003
1804000024,Bodø LKS 24,18041004
1804000024,Bodø LKS 24,18041005
1804000024,Bodø LKS 24,18041006
1804000024,Bodø LKS 24,18041007
1804000024,Bodø LKS 24,18041012
1804000024,Bodø LKS 24,18041015
1804000024,Bodø LKS 24,18041016
1804000025,Bodø LKS 25,18041101
1804000025,Bodø LKS 25,18041102
1804000025,Bodø LKS 25,18041103
1804000025,Bodø LKS 25,18041104
1804000025,Bodø LKS 25,18041105
1804000025,Bodø LKS 25,18041106
1804000025,Bodø LKS 25,18041201
1804000025,Bodø LKS 25,18041202
1804000025,Bodø LKS 25,18041203
1804000025,Bodø LKS 25,18041204
1804000025,Bodø LKS 25,18041205
1804000025,Bodø LKS 25,18041206
1804000025,Bodø LKS 25,18041207
1804000025,Bodø LKS 25,18041208
1804000025,Bodø LKS 25,18041209
1804000025,Bodø LKS 25,18041210
3101000001,Halden LKS 01,31010202
3101000002,Halden LKS 02,31010204
3101000002,Halden LKS 02,31010205
3101000003,Halden LKS 03,31010203
3101000003,Halden LKS 03,31010208
3101000003,Halden LKS 03,31010603
3101000004,Halden LKS 04,31010105
3101000004,Halden LKS 04,31010108
3101000004,Halden LKS 04,31010209
3101000005,Halden LKS 05,31010206
3101000006,Halden LKS 06,31010102
3101000006,Halden LKS 06,31010103
3101000006,Halden LKS 06,31010104
3101000007,Halden LKS 07,31010107
3101000007,Halden LKS 07,31010110
3101000008,Halden LKS 08,31010109
3101000008,Halden LKS 08,31010201
3101000009,Halden LKS 09,31010501
3101000009,Halden LKS 09,31010502
3101000009,Halden LKS 09,31010503
3101000009,Halden LKS 09,31010601
3101000009,Halden LKS 09,31010602
3101000009,Halden LKS 09,31010604
3101000010,Halden LKS 10,31010407
3101000010,Halden LKS 10,31010702
3101000010,Halden LKS 10,31010703
3101000010,Halden LKS 10,31010704
3101000010,Halden LKS 10,31010801
3101000010,Halden LKS 10,31010802
3101000010,Halden LKS 10,31010803
3101000010,Halden LKS 10,31010804
3101000011,Halden LKS 11,31010210
3101000011,Halden LKS 11,31010401
3101000011,Halden LKS 11,31010402
3101000011,Halden LKS 11,31010403
3101000011,Halden LKS 11,31010404
3101000012,Halden LKS 12,31010303
3101000012,Halden LKS 12,31010304
3101000012,Halden LKS 12,31010405
3101000012,Halden LKS 12,31010406
3101000013,Halden LKS 13,31010302
3101000013,Halden LKS 13,31010305
3101000013,Halden LKS 13,31010701
3101000014,Halden LKS 14,31010301
3103000001,Moss LKS 01,31030202
3103000001,Moss LKS 01,31030203
3103000001,Moss LKS 01,31030204
3103000001,Moss LKS 01,31030213
3103000001,Moss LKS 01,31030214
3103000001,Moss LKS 01,31030215
3103000001,Moss LKS 01,31030216
3103000002,Moss LKS 02,31030101
3103000002,Moss LKS 02,31030102
3103000002,Moss LKS 02,31030103
3103000002,Moss LKS 02,31030104
3103000002,Moss LKS 02,31030105
3103000002,Moss LKS 02,31030106
3103000002,Moss LKS 02,31030107
3103000002,Moss LKS 02,31030108
3103000002,Moss LKS 02,31030109
3103000003,Moss LKS 03,31030208
3103000003,Moss LKS 03,31030210
3103000003,Moss LKS 03,31030211
3103000003,Moss LKS 03,31030212
3103000003,Moss LKS 03,31030303
3103000003,Moss LKS 03,31030304
3103000004,Moss LKS 04,31030205
3103000004,Moss LKS 04,31030206
3103000004,Moss LKS 04,31030207
3103000004,Moss LKS 04,31030209
3103000005,Moss LKS 05,31030302
3103000005,Moss LKS 05,31030305
3103000005,Moss LKS 05,31030306
3103000005,Moss LKS 05,31030307
3103000005,Moss LKS 05,31030308
3103000006,Moss LKS 06,31030201
3103000006,Moss LKS 06,31030301
3103000007,Moss LKS 07,31030701
3103000007,Moss LKS 07,31030702
3103000007,Moss LKS 07,31030703
3103000007,Moss LKS 07,31030704
3103000007,Moss LKS 07,31030705
3103000007,Moss LKS 07,31030706
3103000008,Moss LKS 08,31030603
3103000008,Moss LKS 08,31030604
3103000008,Moss LKS 08,31030605
3103000008,Moss LKS 08,31030802
3103000008,Moss LKS 08,31030803
3103000008,Moss LKS 08,31030805
3103000008,Moss LKS 08,31030806
3103000008,Moss LKS 08,31030807
3103000008,Moss LKS 08,31030809
3103000009,Moss LKS 09,31030601
3103000009,Moss LKS 09,31030602
3103000009,Moss LKS 09,31030801
3103000009,Moss LKS 09,31030804
3103000009,Moss LKS 09,31030808
3103000010,Moss LKS 10,31030502
3103000010,Moss LKS 10,31030505
3103000010,Moss LKS 10,31030512
3103000011,Moss LKS 11,31030903
3103000011,Moss LKS 11,31030904
3103000011,Moss LKS 11,31030905
3103000011,Moss LKS 11,31030906
3103000011,Moss LKS 11,31030907
3103000011,Moss LKS 11,31030908
3103000012,Moss LKS 12,31030901
3103000012,Moss LKS 12,31030902
3103000012,Moss LKS 12,31030909
3103000012,Moss LKS 12,31030910
3103000013,Moss LKS 13,31030501
3103000013,Moss LKS 13,31030503
3103000013,Moss LKS 13,31030504
3103000013,Moss LKS 13,31030506
3103000013,Moss LKS 13,31030507
3103000014,Moss LKS 14,31030406
3103000014,Moss LKS 14,31030408
3103000014,Moss LKS 14,31030510
3103000014,Moss LKS 14,31030511
3103000015,Moss LKS 15,31030401
3103000015,Moss LKS 15,31030508
3103000015,Moss LKS 15,31030509
3103000016,Moss LKS 16,31030407
3103000016,Moss LKS 16,31030409
3103000016,Moss LKS 16,31030410
3103000016,Moss LKS 16,31030411
3103000017,Moss LKS 17,31031214
3103000017,Moss LKS 17,31031215
3103000017,Moss LKS 17,31031216
3103000017,Moss LKS 17,31031217
3103000017,Moss LKS 17,31031219
3103000018,Moss LKS 18,31031212
3103000018,Moss LKS 18,31031213
3103000018,Moss LKS 18,31031218
3103000019,Moss LKS 19,31030405
3103000019,Moss LKS 19,31030412
3103000019,Moss LKS 19,31031207
3103000020,Moss LKS 20,31030402
3103000020,Moss LKS 20,31030403
3103000020,Moss LKS 20,31030404
3103000020,Moss LKS 20,31031201
3103000021,Moss LKS 21,31031202
3103000021,Moss LKS 21,31031203
3103000021,Moss LKS 21,31031204
3103000021,Moss LKS 21,31031205
3103000021,Moss LKS 21,31031206
3103000021,Moss LKS 21,31031208
3103000021,Moss LKS 21,31031209
3103000021,Moss LKS 21,31031210
3103000022,Moss LKS 22,31031001
3103000022,Moss LKS 22,31031002
3103000022,Moss LKS 22,31031108
3103000022,Moss LKS 22,31031109
3103000022,Moss LKS 22,31031211
3103000023,Moss LKS 23,31031003
3103000023,Moss LKS 23,31031004
3103000023,Moss LKS 23,31031005
3103000023,Moss LKS 23,31031006
3103000023,Moss LKS 23,31031007
3103000023,Moss LKS 23,31031008
3103000023,Moss LKS 23,31031009
3103000023,Moss LKS 23,31031010
3103000024,Moss LKS 24,31031101
3103000024,Moss LKS 24,31031102
3103000024,Moss LKS 24,31031103
3103000024,Moss LKS 24,31031106
3103000025,Moss LKS 25,31031104
3103000025,Moss LKS 25,31031105
3103000025,Moss LKS 25,31031107
3103000025,Moss LKS 25,31031110
3105000001,Sarpsborg LKS 01,31052502
3105000001,Sarpsborg LKS 01,31052503
3105000001,Sarpsborg LKS 01,31052504
3105000001,Sarpsborg LKS 01,31052505
3105000001,Sarpsborg LKS 01,31052506
3105000001,Sarpsborg LKS 01,31052507
3105000001,Sarpsborg LKS 01,31052508
3105000001,Sarpsborg LKS 01,31052509
3105000001,Sarpsborg LKS 01,31052510
3105000001,Sarpsborg LKS 01,31052511
3105000002,Sarpsborg LKS 02,31052306
3105000002,Sarpsborg LKS 02,31052307
3105000002,Sarpsborg LKS 02,31052308
3105000003,Sarpsborg LKS 03,31052309
3105000004,Sarpsborg LKS 04,31052406
3105000004,Sarpsborg LKS 04,31052407
3105000005,Sarpsborg LKS 05,31052404
3105000005,Sarpsborg LKS 05,31052405
3105000006,Sarpsborg LKS 06,31052304
3105000006,Sarpsborg LKS 06,31052305
3105000007,Sarpsborg LKS 07,31052401
3105000007,Sarpsborg LKS 07,31052402
3105000007,Sarpsborg LKS 07,31052403
3105000008,Sarpsborg LKS 08,31052302
3105000008,Sarpsborg LKS 08,31052303
3105000009,Sarpsborg LKS 09,31050101
3105000009,Sarpsborg LKS 09,31050102
3105000009,Sarpsborg LKS 09,31050103
3105000009,Sarpsborg LKS 09,31050107
3105000009,Sarpsborg LKS 09,31052201
3105000009,Sarpsborg LKS 09,31052301
3105000010,Sarpsborg LKS 10,31050104
3105000010,Sarpsborg LKS 10,31050105
3105000010,Sarpsborg LKS 10,31050110
3105000010,Sarpsborg LKS 10,31050111
3105000010,Sarpsborg LKS 10,31050112
3105000011,Sarpsborg LKS 11,31050106
3105000011,Sarpsborg LKS 11,31050108
3105000011,Sarpsborg LKS 11,31050109
3105000012,Sarpsborg LKS 12,31052202
3105000012,Sarpsborg LKS 12,31052203
3105000012,Sarpsborg LKS 12,31052204
3105000013,Sarpsborg LKS 13,31052205
3105000013,Sarpsborg LKS 13,31052206
3105000013,Sarpsborg LKS 13,31052207
3105000014,Sarpsborg LKS 14,31052208
3105000015,Sarpsborg LKS 15,31050301
3105000015,Sarpsborg LKS 15,31050302
3105000015,Sarpsborg LKS 15,31050303
3105000015,Sarpsborg LKS 15,31050304
3105000015,Sarpsborg LKS 15,31050305
3105000015,Sarpsborg LKS 15,31050313
3105000016,Sarpsborg LKS 16,31050306
3105000016,Sarpsborg LKS 16,31050308
3105000016,Sarpsborg LKS 16,31050310
3105000016,Sarpsborg LKS 16,31050312
3105000016,Sarpsborg LKS 16,31050314
3105000016,Sarpsborg LKS 16,31050315
3105000016,Sarpsborg LKS 16,31050316
3105000016,Sarpsborg LKS 16,31050317
3105000017,Sarpsborg LKS 17,31050207
3105000017,Sarpsborg LKS 17,31050208
3105000017,Sarpsborg LKS 17,31050307
3105000017,Sarpsborg LKS 17,31050309
3105000017,Sarpsborg LKS 17,31050311
3105000018,Sarpsborg LKS 18,31050205
3105000018,Sarpsborg LKS 18,31050206
3105000019,Sarpsborg LKS 19,31050203
3105000019,Sarpsborg LKS 19,31050204
3105000020,Sarpsborg LKS 20,31050113
3105000020,Sarpsborg LKS 20,31050201
3105000020,Sarpsborg LKS 20,31050202
3105000020,Sarpsborg LKS 20,31050209
3105000021,Sarpsborg LKS 21,31051401
3105000021,Sarpsborg LKS 21,31051402
3105000021,Sarpsborg LKS 21,31051403
3105000022,Sarpsborg LKS 22,31051306
3105000022,Sarpsborg LKS 22,31051307
3105000023,Sarpsborg LKS 23,31051304
3105000023,Sarpsborg LKS 23,31051305
3105000023,Sarpsborg LKS 23,31051405
3105000023,Sarpsborg LKS 23,31053108
3105000024,Sarpsborg LKS 24,31052101
3105000024,Sarpsborg LKS 24,31052102
3105000024,Sarpsborg LKS 24,31052103
3105000024,Sarpsborg LKS 24,31052104
3105000025,Sarpsborg LKS 25,31053101
3105000025,Sarpsborg LKS 25,31053102
3105000025,Sarpsborg LKS 25,31053103
3105000025,Sarpsborg LKS 25,31053104
3105000025,Sarpsborg LKS 25,31053105
3105000025,Sarpsborg LKS 25,31053106
3105000025,Sarpsborg LKS 25,31053107
3105000025,Sarpsborg LKS 25,31053109
3105000026,Sarpsborg LKS 26,31051201
3105000026,Sarpsborg LKS 26,31051202
3105000026,Sarpsborg LKS 26,31051203
3105000026,Sarpsborg LKS 26,31051204
3105000026,Sarpsborg LKS 26,31051207
3105000026,Sarpsborg LKS 26,31051314
3105000026,Sarpsborg LKS 26,31053110
3105000027,Sarpsborg LKS 27,31051302
3105000028,Sarpsborg LKS 28,31051312
3105000028,Sarpsborg LKS 28,31051313
3105000029,Sarpsborg LKS 29,31051308
3105000029,Sarpsborg LKS 29,31051310
3105000030,Sarpsborg LKS 30,31051205
3105000030,Sarpsborg LKS 30,31051311
3105000031,Sarpsborg LKS 31,31051101
3105000031,Sarpsborg LKS 31,31051102
3105000031,Sarpsborg LKS 31,31051103
3105000031,Sarpsborg LKS 31,31051104
3105000031,Sarpsborg LKS 31,31051105
3105000031,Sarpsborg LKS 31,31051206
3105000031,Sarpsborg LKS 31,31051404
3107000001,Fredrikstad LKS 01,31071101
3107000001,Fredrikstad LKS 01,31076402
3107000001,Fredrikstad LKS 01,31076403
3107000001,Fredrikstad LKS 01,31076404
3107000001,Fredrikstad LKS 01,31076405
3107000001,Fredrikstad LKS 01,31076406
3107000001,Fredrikstad LKS 01,31076407
3107000002,Fredrikstad LKS 02,31076203
3107000002,Fredrikstad LKS 02,31076304
3107000002,Fredrikstad LKS 02,31076309
3107000002,Fredrikstad LKS 02,31076310
3107000002,Fredrikstad LKS 02,31076311
3107000002,Fredrikstad LKS 02,31076408
3107000003,Fredrikstad LKS 03,31076305
3107000003,Fredrikstad LKS 03,31076306
3107000003,Fredrikstad LKS 03,31076307
3107000003,Fredrikstad LKS 03,31076308
3107000004,Fredrikstad LKS 04,31076201
3107000004,Fredrikstad LKS 04,31076202
3107000004,Fredrikstad LKS 04,31076204
3107000004,Fredrikstad LKS 04,31076205
3107000004,Fredrikstad LKS 04,31076206
3107000005,Fredrikstad LKS 05,31076104
3107000005,Fredrikstad LKS 05,31076105
3107000005,Fredrikstad LKS 05,31076303
3107000006,Fredrikstad LKS 06,31076102
3107000006,Fredrikstad LKS 06,31076103
3107000006,Fredrikstad LKS 06,31076106
3107000007,Fredrikstad LKS 07,31071206
3107000007,Fredrikstad LKS 07,31076101
3107000008,Fredrikstad LKS 08,31071201
3107000008,Fredrikstad LKS 08,31071202
3107000008,Fredrikstad LKS 08,31071203
3107000008,Fredrikstad LKS 08,31071204
3107000008,Fredrikstad LKS 08,31071205
3107000009,Fredrikstad LKS 09,31076301
3107000009,Fredrikstad LKS 09,31076302
3107000009,Fredrikstad LKS 09,31076312
3107000010,Fredrikstad LKS 10,31071106
3107000010,Fredrikstad LKS 10,31071107
3107000010,Fredrikstad LKS 10,31071108
3107000010,Fredrikstad LKS 10,31071109
3107000011,Fredrikstad LKS 11,31071102
3107000011,Fredrikstad LKS 11,31071103
3107000011,Fredrikstad LKS 11,31071104
3107000011,Fredrikstad LKS 11,31071105
3107000011,Fredrikstad LKS 11,31071110
3107000012,Fredrikstad LKS 12,31074301
3107000012,Fredrikstad LKS 12,31074302
3107000012,Fredrikstad LKS 12,31074303
3107000012,Fredrikstad LKS 12,31074304
3107000012,Fredrikstad LKS 12,31074305
3107000012,Fredrikstad LKS 12,31074306
3107000012,Fredrikstad LKS 12,31074307
3107000013,Fredrikstad LKS 13,31074202
3107000013,Fredrikstad LKS 13,31074203
3107000013,Fredrikstad LKS 13,31074204
3107000013,Fredrikstad LKS 13,31074205
3107000014,Fredrikstad LKS 14,31074105
3107000014,Fredrikstad LKS 14,31074106
3107000014,Fredrikstad LKS 14,31074107
3107000014,Fredrikstad LKS 14,31074201
3107000014,Fredrikstad LKS 14,31074206
3107000015,Fredrikstad LKS 15,31074101
3107000015,Fredrikstad LKS 15,31074102
3107000015,Fredrikstad LKS 15,31074103
3107000015,Fredrikstad LKS 15,31074104
3107000015,Fredrikstad LKS 15,31074108
3107000015,Fredrikstad LKS 15,31074109
3107000016,Fredrikstad LKS 16,31071301
3107000016,Fredrikstad LKS 16,31071302
3107000016,Fredrikstad LKS 16,31071303
3107000016,Fredrikstad LKS 16,31071304
3107000017,Fredrikstad LKS 17,31071305
3107000017,Fredrikstad LKS 17,31071306
3107000017,Fredrikstad LKS 17,31071307
3107000017,Fredrikstad LKS 17,31071804
3107000017,Fredrikstad LKS 17,31071806
3107000018,Fredrikstad LKS 18,31071801
3107000018,Fredrikstad LKS 18,31071802
3107000018,Fredrikstad LKS 18,31071803
3107000018,Fredrikstad LKS 18,31071805
